art_id,ann,criteriaID,annotation
281,Ann. 3,Type,3.0
281,Ann. 1,NegTarg1,1.0
281,Ann. 1,HeadAcc1,4.0
281,Ann. 1,NegTarg2,[]
281,Ann. 3,NegTarg2,[]
281,Ann. 1,SensLang,4.0
281,Ann. 3,NegTarg1,1.0
281,Ann. 3,ArtBias,4.0
281,Ann. 1,Type,3.0
281,Ann. 3,HeadAcc1,2.0
282,Ann. 3,NegTarg1,2.0
282,Ann. 3,HeadAcc1,2.0
282,Ann. 2,NegTarg1,1.0
282,Ann. 2,LedePres,1.0
282,Ann. 2,SensLang,2.0
282,Ann. 3,SensLang,2.0
282,Ann. 2,Type,1.0
282,Ann. 2,ArtBias,3.0
282,Ann. 2,HeadAcc1,4.0
282,Ann. 3,Type,1.0
282,Ann. 3,ArtBias,2.0
282,Ann. 3,LedePres,1.0
282,Ann. 3,NegTarg2,['4']
282,Ann. 2,NegTarg2,[]
283,Ann. 3,NegTarg2,['4']
283,Ann. 3,ArtBias,2.0
283,Ann. 1,ArtBias,2.0
283,Ann. 1,NegTarg2,['4']
283,Ann. 3,SensLang,3.0
283,Ann. 1,SensLang,2.0
283,Ann. 3,HeadAcc1,2.0
283,Ann. 1,HeadAcc1,2.0
283,Ann. 3,NegTarg1,2.0
283,Ann. 1,NegTarg1,2.0
283,Ann. 1,LedePres,2.0
283,Ann. 1,Type,2.0
283,Ann. 3,Type,1.0
283,Ann. 3,LedePres,1.0
284,Ann. 2,NegTarg2,[]
284,Ann. 3,NegTarg2,[]
284,Ann. 2,Type,1.0
284,Ann. 3,HeadAcc1,3.0
284,Ann. 2,HeadAcc1,4.0
284,Ann. 3,LedePres,2.0
284,Ann. 2,ArtBias,4.0
284,Ann. 3,ArtBias,4.0
284,Ann. 2,NegTarg1,1.0
284,Ann. 2,SensLang,4.0
284,Ann. 3,NegTarg1,1.0
284,Ann. 3,SensLang,4.0
284,Ann. 3,Type,1.0
284,Ann. 2,LedePres,1.0
285,Ann. 1,NegTarg1,1.0
285,Ann. 1,SensLang,4.0
285,Ann. 2,ArtBias,4.0
285,Ann. 1,ArtBias,4.0
285,Ann. 1,NegTarg2,[]
285,Ann. 2,NegTarg1,1.0
285,Ann. 2,NegTarg2,[]
285,Ann. 2,Type,1.0
285,Ann. 1,Type,1.0
285,Ann. 2,SensLang,4.0
285,Ann. 2,LedePres,2.0
285,Ann. 1,LedePres,2.0
285,Ann. 1,HeadAcc1,4.0
285,Ann. 2,HeadAcc1,4.0
286,Ann. 1,SensLang,4.0
286,Ann. 2,SensLang,4.0
286,Ann. 2,NegTarg1,2.0
286,Ann. 1,NegTarg1,1.0
286,Ann. 2,NegTarg2,['4']
286,Ann. 1,NegTarg2,[]
286,Ann. 1,LedePres,2.0
286,Ann. 2,LedePres,2.0
286,Ann. 2,Type,1.0
286,Ann. 1,HeadAcc1,4.0
286,Ann. 2,HeadAcc1,4.0
286,Ann. 1,Type,1.0
286,Ann. 2,ArtBias,4.0
286,Ann. 1,ArtBias,4.0
287,Ann. 3,HeadAcc1,2.0
287,Ann. 1,ArtBias,2.0
287,Ann. 3,ArtBias,1.0
287,Ann. 1,Type,2.0
287,Ann. 3,Type,2.0
287,Ann. 1,SensLang,2.0
287,Ann. 1,NegTarg2,['4']
287,Ann. 1,LedePres,1.0
287,Ann. 3,LedePres,1.0
287,Ann. 3,NegTarg1,2.0
287,Ann. 1,HeadAcc1,2.0
287,Ann. 1,NegTarg1,2.0
287,Ann. 3,SensLang,2.0
287,Ann. 3,NegTarg2,['4']
288,Ann. 2,NegTarg1,1.0
288,Ann. 2,ArtBias,4.0
288,Ann. 1,NegTarg1,1.0
288,Ann. 1,ArtBias,4.0
288,Ann. 1,NegTarg2,[]
288,Ann. 2,NegTarg2,[]
288,Ann. 2,SensLang,4.0
288,Ann. 1,SensLang,4.0
288,Ann. 1,LedePres,1.0
288,Ann. 2,LedePres,1.0
288,Ann. 1,HeadAcc1,4.0
288,Ann. 2,HeadAcc1,4.0
288,Ann. 1,Type,1.0
288,Ann. 2,Type,1.0
289,Ann. 3,SensLang,4.0
289,Ann. 1,SensLang,3.0
289,Ann. 3,Type,1.0
289,Ann. 1,Type,1.0
289,Ann. 1,NegTarg2,[]
289,Ann. 3,NegTarg2,[]
289,Ann. 1,HeadAcc1,4.0
289,Ann. 3,HeadAcc1,4.0
289,Ann. 1,LedePres,2.0
289,Ann. 1,NegTarg1,1.0
289,Ann. 3,LedePres,1.0
289,Ann. 3,ArtBias,3.0
289,Ann. 1,ArtBias,3.0
289,Ann. 3,NegTarg1,1.0
290,Ann. 1,HeadAcc1,4.0
290,Ann. 2,HeadAcc1,4.0
290,Ann. 1,NegTarg2,[]
290,Ann. 2,SensLang,2.0
290,Ann. 2,NegTarg2,[]
290,Ann. 2,NegTarg1,1.0
290,Ann. 1,ArtBias,4.0
290,Ann. 2,ArtBias,3.0
290,Ann. 1,Type,1.0
290,Ann. 1,NegTarg1,1.0
290,Ann. 2,LedePres,1.0
290,Ann. 1,LedePres,2.0
290,Ann. 1,SensLang,4.0
290,Ann. 2,Type,
291,Ann. 1,HeadAcc1,2.0
291,Ann. 3,LedePres,1.0
291,Ann. 3,ArtBias,4.0
291,Ann. 3,NegTarg1,1.0
291,Ann. 1,Type,3.0
291,Ann. 1,LedePres,1.0
291,Ann. 3,NegTarg2,[]
291,Ann. 3,Type,1.0
291,Ann. 1,NegTarg2,[]
291,Ann. 1,ArtBias,4.0
291,Ann. 1,SensLang,3.0
291,Ann. 1,NegTarg1,1.0
291,Ann. 3,HeadAcc1,2.0
291,Ann. 3,SensLang,4.0
293,Ann. 3,SensLang,4.0
293,Ann. 2,SensLang,4.0
293,Ann. 3,HeadAcc1,4.0
293,Ann. 2,NegTarg1,1.0
293,Ann. 2,ArtBias,4.0
293,Ann. 3,LedePres,1.0
293,Ann. 3,NegTarg1,1.0
293,Ann. 2,LedePres,1.0
293,Ann. 3,ArtBias,4.0
293,Ann. 3,NegTarg2,[]
293,Ann. 2,HeadAcc1,3.0
293,Ann. 3,Type,1.0
293,Ann. 2,NegTarg2,[]
293,Ann. 2,Type,1.0
294,Ann. 2,NegTarg1,1.0
294,Ann. 1,NegTarg1,1.0
294,Ann. 2,Type,1.0
294,Ann. 1,Type,5.0
294,Ann. 2,ArtBias,4.0
294,Ann. 1,ArtBias,4.0
294,Ann. 2,SensLang,4.0
294,Ann. 1,SensLang,4.0
294,Ann. 2,LedePres,1.0
294,Ann. 1,LedePres,2.0
294,Ann. 2,NegTarg2,[]
294,Ann. 1,NegTarg2,[]
294,Ann. 2,HeadAcc1,2.0
294,Ann. 1,HeadAcc1,2.0
295,Ann. 2,LedePres,2.0
295,Ann. 3,Type,1.0
295,Ann. 2,NegTarg1,2.0
295,Ann. 3,NegTarg1,2.0
295,Ann. 3,LedePres,2.0
295,Ann. 2,SensLang,4.0
295,Ann. 2,Type,1.0
295,Ann. 3,ArtBias,2.0
295,Ann. 2,ArtBias,4.0
295,Ann. 2,NegTarg2,['3']
295,Ann. 2,HeadAcc1,2.0
295,Ann. 3,NegTarg2,"['4', '3']"
295,Ann. 3,SensLang,2.0
295,Ann. 3,HeadAcc1,1.0
296,Ann. 2,HeadAcc1,3.0
296,Ann. 1,HeadAcc1,3.0
296,Ann. 2,NegTarg2,['4']
296,Ann. 2,ArtBias,3.0
296,Ann. 1,ArtBias,3.0
296,Ann. 1,NegTarg2,['4']
296,Ann. 2,SensLang,3.0
296,Ann. 1,SensLang,4.0
296,Ann. 1,Type,3.0
296,Ann. 2,Type,3.0
296,Ann. 2,NegTarg1,2.0
296,Ann. 1,NegTarg1,2.0
296,Ann. 1,LedePres,1.0
296,Ann. 2,LedePres,1.0
297,Ann. 1,Type,1.0
297,Ann. 3,Type,1.0
297,Ann. 3,ArtBias,3.0
297,Ann. 1,LedePres,1.0
297,Ann. 3,NegTarg1,2.0
297,Ann. 1,HeadAcc1,3.0
297,Ann. 3,HeadAcc1,3.0
297,Ann. 1,NegTarg1,2.0
297,Ann. 3,LedePres,1.0
297,Ann. 3,SensLang,3.0
297,Ann. 1,SensLang,3.0
297,Ann. 3,NegTarg2,[]
297,Ann. 1,NegTarg2,['4']
297,Ann. 1,ArtBias,3.0
298,Ann. 3,NegTarg2,[]
298,Ann. 3,HeadAcc1,4.0
298,Ann. 2,HeadAcc1,4.0
298,Ann. 2,NegTarg2,[]
298,Ann. 2,ArtBias,4.0
298,Ann. 3,SensLang,4.0
298,Ann. 3,ArtBias,4.0
298,Ann. 3,LedePres,1.0
298,Ann. 2,LedePres,
298,Ann. 2,SensLang,1.0
298,Ann. 2,Type,1.0
298,Ann. 3,NegTarg1,1.0
298,Ann. 3,Type,1.0
298,Ann. 2,NegTarg1,
299,Ann. 2,HeadAcc1,3.0
299,Ann. 1,ArtBias,4.0
299,Ann. 1,HeadAcc1,3.0
299,Ann. 2,ArtBias,4.0
299,Ann. 1,NegTarg1,1.0
299,Ann. 2,NegTarg1,1.0
299,Ann. 1,SensLang,4.0
299,Ann. 1,NegTarg2,[]
299,Ann. 2,LedePres,1.0
299,Ann. 2,NegTarg2,[]
299,Ann. 1,LedePres,1.0
299,Ann. 2,Type,1.0
299,Ann. 1,Type,1.0
299,Ann. 2,SensLang,4.0
300,Ann. 3,LedePres,1.0
300,Ann. 3,HeadAcc1,2.0
300,Ann. 1,HeadAcc1,1.0
300,Ann. 1,LedePres,1.0
300,Ann. 3,NegTarg1,1.0
300,Ann. 1,NegTarg1,1.0
300,Ann. 1,NegTarg2,[]
300,Ann. 3,NegTarg2,[]
300,Ann. 3,ArtBias,2.0
300,Ann. 1,ArtBias,2.0
300,Ann. 3,SensLang,2.0
300,Ann. 1,SensLang,4.0
300,Ann. 3,Type,1.0
300,Ann. 1,Type,1.0
301,Ann. 1,Type,1.0
301,Ann. 2,HeadAcc1,4.0
301,Ann. 1,HeadAcc1,4.0
301,Ann. 2,SensLang,3.0
301,Ann. 1,SensLang,4.0
301,Ann. 2,NegTarg1,1.0
301,Ann. 1,NegTarg1,1.0
301,Ann. 2,NegTarg2,[]
301,Ann. 1,NegTarg2,[]
301,Ann. 2,ArtBias,3.0
301,Ann. 1,ArtBias,3.0
301,Ann. 2,Type,3.0
301,Ann. 2,LedePres,1.0
301,Ann. 1,LedePres,1.0
302,Ann. 2,NegTarg2,[]
302,Ann. 2,LedePres,2.0
302,Ann. 2,NegTarg1,1.0
302,Ann. 2,Type,1.0
302,Ann. 2,HeadAcc1,3.0
302,Ann. 2,SensLang,4.0
302,Ann. 2,ArtBias,4.0
303,Ann. 2,ArtBias,3.0
303,Ann. 2,Type,2.0
303,Ann. 2,SensLang,3.0
303,Ann. 2,NegTarg2,['4']
303,Ann. 2,LedePres,1.0
303,Ann. 2,NegTarg1,2.0
303,Ann. 2,HeadAcc1,4.0
304,Ann. 1,SensLang,2.0
304,Ann. 1,Type,2.0
304,Ann. 1,ArtBias,2.0
304,Ann. 2,SensLang,
304,Ann. 2,NegTarg1,
304,Ann. 1,NegTarg1,2.0
304,Ann. 2,LedePres,
304,Ann. 1,LedePres,1.0
304,Ann. 1,HeadAcc1,2.0
304,Ann. 2,Type,1.0
304,Ann. 2,HeadAcc1,4.0
304,Ann. 2,NegTarg2,"['2', '4']"
304,Ann. 2,ArtBias,
304,Ann. 1,NegTarg2,['4']
305,Ann. 1,NegTarg1,1.0
305,Ann. 2,NegTarg1,1.0
305,Ann. 1,LedePres,1.0
305,Ann. 1,HeadAcc1,4.0
305,Ann. 2,HeadAcc1,4.0
305,Ann. 1,ArtBias,4.0
305,Ann. 2,LedePres,1.0
305,Ann. 1,NegTarg2,[]
305,Ann. 2,Type,3.0
305,Ann. 1,Type,3.0
305,Ann. 1,SensLang,4.0
305,Ann. 2,SensLang,4.0
305,Ann. 2,ArtBias,4.0
305,Ann. 2,NegTarg2,[]
306,Ann. 1,ArtBias,3.0
306,Ann. 2,LedePres,1.0
306,Ann. 1,LedePres,2.0
306,Ann. 1,NegTarg2,[]
306,Ann. 2,NegTarg2,[]
306,Ann. 2,Type,1.0
306,Ann. 1,Type,1.0
306,Ann. 2,ArtBias,4.0
306,Ann. 1,SensLang,3.0
306,Ann. 2,SensLang,4.0
306,Ann. 2,HeadAcc1,3.0
306,Ann. 1,HeadAcc1,3.0
306,Ann. 2,NegTarg1,1.0
306,Ann. 1,NegTarg1,1.0
307,Ann. 3,NegTarg2,['4']
307,Ann. 2,NegTarg2,['4']
307,Ann. 2,NegTarg1,2.0
307,Ann. 2,Type,1.0
307,Ann. 2,SensLang,3.0
307,Ann. 3,NegTarg1,2.0
307,Ann. 3,Type,1.0
307,Ann. 3,LedePres,1.0
307,Ann. 3,HeadAcc1,2.0
307,Ann. 2,HeadAcc1,3.0
307,Ann. 3,SensLang,2.0
307,Ann. 2,LedePres,1.0
307,Ann. 3,ArtBias,2.0
307,Ann. 2,ArtBias,2.0
308,Ann. 1,HeadAcc1,3.0
308,Ann. 2,Type,1.0
308,Ann. 1,Type,1.0
308,Ann. 2,NegTarg1,1.0
308,Ann. 1,NegTarg2,[]
308,Ann. 2,NegTarg2,[]
308,Ann. 1,NegTarg1,1.0
308,Ann. 1,LedePres,1.0
308,Ann. 2,ArtBias,4.0
308,Ann. 2,HeadAcc1,4.0
308,Ann. 1,SensLang,4.0
308,Ann. 2,LedePres,1.0
308,Ann. 1,ArtBias,4.0
308,Ann. 2,SensLang,4.0
309,Ann. 2,Type,1.0
309,Ann. 3,Type,1.0
309,Ann. 3,LedePres,2.0
309,Ann. 3,SensLang,4.0
309,Ann. 2,SensLang,4.0
309,Ann. 2,LedePres,2.0
309,Ann. 3,NegTarg1,1.0
309,Ann. 3,ArtBias,4.0
309,Ann. 2,NegTarg2,[]
309,Ann. 3,NegTarg2,[]
309,Ann. 2,ArtBias,4.0
309,Ann. 2,NegTarg1,1.0
309,Ann. 3,HeadAcc1,4.0
309,Ann. 2,HeadAcc1,4.0
310,Ann. 3,SensLang,3.0
310,Ann. 3,NegTarg2,['4']
310,Ann. 3,NegTarg1,2.0
310,Ann. 3,ArtBias,4.0
310,Ann. 3,Type,1.0
310,Ann. 3,LedePres,1.0
310,Ann. 3,HeadAcc1,3.0
311,Ann. 2,HeadAcc1,3.0
311,Ann. 1,Type,5.0
311,Ann. 2,Type,5.0
311,Ann. 1,HeadAcc1,2.0
311,Ann. 1,NegTarg1,1.0
311,Ann. 1,NegTarg2,[]
311,Ann. 2,NegTarg1,1.0
311,Ann. 1,ArtBias,3.0
311,Ann. 1,SensLang,3.0
311,Ann. 2,ArtBias,4.0
311,Ann. 1,LedePres,1.0
311,Ann. 2,SensLang,4.0
311,Ann. 2,NegTarg2,[]
311,Ann. 2,LedePres,1.0
312,Ann. 1,NegTarg2,['4']
312,Ann. 3,NegTarg2,['4']
312,Ann. 1,HeadAcc1,3.0
312,Ann. 1,SensLang,3.0
312,Ann. 1,ArtBias,3.0
312,Ann. 3,HeadAcc1,3.0
312,Ann. 3,ArtBias,2.0
312,Ann. 1,NegTarg1,2.0
312,Ann. 3,NegTarg1,2.0
312,Ann. 3,SensLang,3.0
312,Ann. 1,LedePres,1.0
312,Ann. 3,LedePres,1.0
312,Ann. 3,Type,3.0
312,Ann. 1,Type,3.0
313,Ann. 2,HeadAcc1,3.0
313,Ann. 3,HeadAcc1,3.0
313,Ann. 2,LedePres,1.0
313,Ann. 3,NegTarg2,['4']
313,Ann. 2,NegTarg2,['4']
313,Ann. 3,Type,3.0
313,Ann. 2,Type,3.0
313,Ann. 2,NegTarg1,2.0
313,Ann. 3,SensLang,2.0
313,Ann. 3,ArtBias,2.0
313,Ann. 2,SensLang,2.0
313,Ann. 2,ArtBias,1.0
313,Ann. 3,NegTarg1,2.0
313,Ann. 3,LedePres,1.0
314,Ann. 2,LedePres,2.0
314,Ann. 2,SensLang,4.0
314,Ann. 3,LedePres,1.0
314,Ann. 2,ArtBias,4.0
314,Ann. 3,ArtBias,4.0
314,Ann. 3,SensLang,4.0
314,Ann. 2,NegTarg1,1.0
314,Ann. 3,NegTarg2,[]
314,Ann. 2,NegTarg2,[]
314,Ann. 3,NegTarg1,1.0
314,Ann. 2,HeadAcc1,3.0
314,Ann. 3,HeadAcc1,3.0
314,Ann. 3,Type,1.0
314,Ann. 2,Type,1.0
315,Ann. 3,NegTarg2,[]
315,Ann. 3,LedePres,2.0
315,Ann. 3,NegTarg1,1.0
315,Ann. 1,LedePres,2.0
315,Ann. 1,ArtBias,4.0
315,Ann. 3,ArtBias,4.0
315,Ann. 1,NegTarg1,1.0
315,Ann. 1,Type,1.0
315,Ann. 3,Type,1.0
315,Ann. 1,SensLang,4.0
315,Ann. 3,SensLang,4.0
315,Ann. 1,NegTarg2,[]
315,Ann. 1,HeadAcc1,4.0
315,Ann. 3,HeadAcc1,4.0
316,Ann. 2,SensLang,4.0
316,Ann. 2,HeadAcc1,4.0
316,Ann. 3,SensLang,4.0
316,Ann. 2,NegTarg2,['4']
316,Ann. 3,NegTarg2,[]
316,Ann. 3,Type,1.0
316,Ann. 2,NegTarg1,2.0
316,Ann. 3,HeadAcc1,4.0
316,Ann. 2,Type,1.0
316,Ann. 3,NegTarg1,1.0
316,Ann. 3,ArtBias,4.0
316,Ann. 2,ArtBias,4.0
316,Ann. 3,LedePres,1.0
316,Ann. 2,LedePres,1.0
317,Ann. 1,ArtBias,2.0
317,Ann. 1,SensLang,4.0
317,Ann. 3,HeadAcc1,2.0
317,Ann. 3,SensLang,3.0
317,Ann. 3,LedePres,1.0
317,Ann. 1,HeadAcc1,2.0
317,Ann. 1,NegTarg1,2.0
317,Ann. 3,NegTarg1,2.0
317,Ann. 1,NegTarg2,['4']
317,Ann. 3,ArtBias,2.0
317,Ann. 3,Type,1.0
317,Ann. 3,NegTarg2,[]
317,Ann. 1,Type,2.0
317,Ann. 1,LedePres,1.0
318,Ann. 3,NegTarg1,1.0
318,Ann. 2,SensLang,4.0
318,Ann. 2,Type,1.0
318,Ann. 3,HeadAcc1,4.0
318,Ann. 3,Type,1.0
318,Ann. 2,HeadAcc1,4.0
318,Ann. 3,SensLang,4.0
318,Ann. 2,ArtBias,4.0
318,Ann. 3,ArtBias,4.0
318,Ann. 3,NegTarg2,[]
318,Ann. 3,LedePres,1.0
318,Ann. 2,LedePres,1.0
318,Ann. 2,NegTarg1,1.0
318,Ann. 2,NegTarg2,[]
319,Ann. 3,ArtBias,4.0
319,Ann. 3,HeadAcc1,4.0
319,Ann. 3,NegTarg2,[]
319,Ann. 2,SensLang,4.0
319,Ann. 2,Type,1.0
319,Ann. 3,Type,1.0
319,Ann. 3,SensLang,4.0
319,Ann. 2,NegTarg2,['4']
319,Ann. 2,HeadAcc1,4.0
319,Ann. 3,LedePres,1.0
319,Ann. 3,NegTarg1,1.0
319,Ann. 2,ArtBias,4.0
319,Ann. 2,NegTarg1,2.0
319,Ann. 2,LedePres,2.0
320,Ann. 3,SensLang,4.0
320,Ann. 3,ArtBias,4.0
320,Ann. 1,SensLang,4.0
320,Ann. 3,LedePres,1.0
320,Ann. 3,NegTarg2,[]
320,Ann. 1,LedePres,2.0
320,Ann. 3,HeadAcc1,3.0
320,Ann. 1,Type,1.0
320,Ann. 3,Type,1.0
320,Ann. 1,NegTarg1,1.0
320,Ann. 3,NegTarg1,1.0
320,Ann. 1,NegTarg2,[]
320,Ann. 1,HeadAcc1,3.0
320,Ann. 1,ArtBias,4.0
321,Ann. 1,NegTarg2,[]
321,Ann. 3,NegTarg2,[]
321,Ann. 1,SensLang,4.0
321,Ann. 1,ArtBias,4.0
321,Ann. 3,ArtBias,4.0
321,Ann. 3,SensLang,4.0
321,Ann. 3,HeadAcc1,3.0
321,Ann. 1,HeadAcc1,2.0
321,Ann. 1,LedePres,1.0
321,Ann. 3,LedePres,1.0
321,Ann. 1,NegTarg1,1.0
321,Ann. 3,NegTarg1,1.0
321,Ann. 3,Type,1.0
321,Ann. 1,Type,1.0
322,Ann. 2,NegTarg1,1.0
322,Ann. 3,NegTarg1,1.0
322,Ann. 2,LedePres,1.0
322,Ann. 3,LedePres,1.0
322,Ann. 3,ArtBias,4.0
322,Ann. 3,NegTarg2,[]
322,Ann. 3,SensLang,4.0
322,Ann. 2,ArtBias,4.0
322,Ann. 3,HeadAcc1,3.0
322,Ann. 2,Type,1.0
322,Ann. 2,SensLang,4.0
322,Ann. 2,HeadAcc1,3.0
322,Ann. 3,Type,1.0
322,Ann. 2,NegTarg2,[]
323,Ann. 3,LedePres,1.0
323,Ann. 1,ArtBias,4.0
323,Ann. 3,NegTarg2,[]
323,Ann. 1,NegTarg2,[]
323,Ann. 1,LedePres,1.0
323,Ann. 3,ArtBias,4.0
323,Ann. 3,HeadAcc1,4.0
323,Ann. 1,SensLang,4.0
323,Ann. 1,Type,3.0
323,Ann. 3,NegTarg1,1.0
323,Ann. 3,Type,3.0
323,Ann. 1,NegTarg1,1.0
323,Ann. 3,SensLang,4.0
323,Ann. 1,HeadAcc1,4.0
324,Ann. 1,SensLang,1.0
324,Ann. 2,LedePres,1.0
324,Ann. 2,ArtBias,2.0
324,Ann. 1,Type,2.0
324,Ann. 2,Type,2.0
324,Ann. 1,NegTarg1,2.0
324,Ann. 2,NegTarg1,1.0
324,Ann. 2,NegTarg2,['4']
324,Ann. 1,NegTarg2,['4']
324,Ann. 2,HeadAcc1,4.0
324,Ann. 1,ArtBias,1.0
324,Ann. 2,SensLang,2.0
324,Ann. 1,HeadAcc1,2.0
324,Ann. 1,LedePres,1.0
325,Ann. 1,NegTarg2,[]
325,Ann. 3,ArtBias,4.0
325,Ann. 1,Type,1.0
325,Ann. 1,ArtBias,4.0
325,Ann. 3,NegTarg1,1.0
325,Ann. 3,SensLang,4.0
325,Ann. 3,NegTarg2,[]
325,Ann. 1,HeadAcc1,3.0
325,Ann. 3,HeadAcc1,3.0
325,Ann. 1,SensLang,4.0
325,Ann. 1,LedePres,2.0
325,Ann. 3,Type,1.0
325,Ann. 3,LedePres,2.0
325,Ann. 1,NegTarg1,1.0
326,Ann. 1,LedePres,1.0
326,Ann. 2,LedePres,1.0
326,Ann. 2,NegTarg2,[]
326,Ann. 1,NegTarg2,[]
326,Ann. 2,ArtBias,4.0
326,Ann. 1,ArtBias,3.0
326,Ann. 1,NegTarg1,1.0
326,Ann. 2,Type,1.0
326,Ann. 2,NegTarg1,1.0
326,Ann. 2,SensLang,3.0
326,Ann. 1,Type,1.0
326,Ann. 2,HeadAcc1,4.0
326,Ann. 1,HeadAcc1,4.0
326,Ann. 1,SensLang,3.0
327,Ann. 1,LedePres,2.0
327,Ann. 1,ArtBias,2.0
327,Ann. 3,NegTarg1,2.0
327,Ann. 3,ArtBias,2.0
327,Ann. 3,HeadAcc1,2.0
327,Ann. 3,LedePres,2.0
327,Ann. 3,SensLang,2.0
327,Ann. 1,SensLang,2.0
327,Ann. 1,NegTarg2,['4']
327,Ann. 1,NegTarg1,2.0
327,Ann. 1,HeadAcc1,2.0
327,Ann. 3,NegTarg2,['2']
327,Ann. 3,Type,2.0
327,Ann. 1,Type,2.0
328,Ann. 2,SensLang,3.0
328,Ann. 2,NegTarg1,1.0
328,Ann. 2,Type,1.0
328,Ann. 3,NegTarg1,1.0
328,Ann. 3,HeadAcc1,4.0
328,Ann. 2,HeadAcc1,4.0
328,Ann. 3,ArtBias,4.0
328,Ann. 2,ArtBias,4.0
328,Ann. 2,LedePres,1.0
328,Ann. 3,LedePres,2.0
328,Ann. 2,NegTarg2,[]
328,Ann. 3,NegTarg2,[]
328,Ann. 3,Type,5.0
328,Ann. 3,SensLang,3.0
329,Ann. 2,SensLang,4.0
329,Ann. 2,ArtBias,4.0
329,Ann. 2,Type,1.0
329,Ann. 2,NegTarg2,[]
329,Ann. 2,HeadAcc1,3.0
329,Ann. 2,NegTarg1,1.0
329,Ann. 2,LedePres,1.0
330,Ann. 2,SensLang,4.0
330,Ann. 3,SensLang,4.0
330,Ann. 3,ArtBias,3.0
330,Ann. 2,ArtBias,4.0
330,Ann. 3,Type,1.0
330,Ann. 2,Type,1.0
330,Ann. 2,NegTarg1,1.0
330,Ann. 3,NegTarg1,1.0
330,Ann. 2,LedePres,1.0
330,Ann. 3,LedePres,2.0
330,Ann. 2,HeadAcc1,3.0
330,Ann. 3,HeadAcc1,3.0
330,Ann. 3,NegTarg2,[]
330,Ann. 2,NegTarg2,[]
331,Ann. 1,Type,2.0
331,Ann. 2,Type,2.0
331,Ann. 2,LedePres,2.0
331,Ann. 1,SensLang,3.0
331,Ann. 1,ArtBias,3.0
331,Ann. 2,ArtBias,2.0
331,Ann. 1,LedePres,2.0
331,Ann. 2,NegTarg1,2.0
331,Ann. 1,NegTarg2,['4']
331,Ann. 2,NegTarg2,['4']
331,Ann. 1,NegTarg1,2.0
331,Ann. 1,HeadAcc1,3.0
331,Ann. 2,HeadAcc1,3.0
331,Ann. 2,SensLang,3.0
332,Ann. 2,HeadAcc1,3.0
332,Ann. 1,LedePres,1.0
332,Ann. 2,LedePres,1.0
332,Ann. 2,NegTarg1,1.0
332,Ann. 2,ArtBias,4.0
332,Ann. 1,NegTarg1,1.0
332,Ann. 1,ArtBias,4.0
332,Ann. 2,Type,1.0
332,Ann. 1,SensLang,4.0
332,Ann. 2,SensLang,4.0
332,Ann. 1,HeadAcc1,
332,Ann. 1,Type,1.0
332,Ann. 2,NegTarg2,[]
332,Ann. 1,NegTarg2,[]
333,Ann. 2,HeadAcc1,3.0
333,Ann. 3,HeadAcc1,3.0
333,Ann. 3,ArtBias,4.0
333,Ann. 2,LedePres,1.0
333,Ann. 2,SensLang,3.0
333,Ann. 3,SensLang,3.0
333,Ann. 3,LedePres,1.0
333,Ann. 2,NegTarg2,[]
333,Ann. 2,Type,5.0
333,Ann. 3,Type,5.0
333,Ann. 3,NegTarg1,1.0
333,Ann. 2,NegTarg1,1.0
333,Ann. 3,NegTarg2,[]
333,Ann. 2,ArtBias,4.0
334,Ann. 1,ArtBias,4.0
334,Ann. 3,ArtBias,4.0
334,Ann. 3,Type,1.0
334,Ann. 1,NegTarg2,[]
334,Ann. 1,SensLang,4.0
334,Ann. 3,LedePres,2.0
334,Ann. 3,NegTarg2,[]
334,Ann. 1,LedePres,2.0
334,Ann. 3,SensLang,4.0
334,Ann. 1,HeadAcc1,4.0
334,Ann. 3,HeadAcc1,4.0
334,Ann. 1,Type,1.0
334,Ann. 3,NegTarg1,1.0
334,Ann. 1,NegTarg1,1.0
335,Ann. 2,SensLang,4.0
335,Ann. 1,HeadAcc1,4.0
335,Ann. 2,HeadAcc1,4.0
335,Ann. 1,NegTarg1,1.0
335,Ann. 1,LedePres,1.0
335,Ann. 2,LedePres,1.0
335,Ann. 2,Type,1.0
335,Ann. 1,Type,1.0
335,Ann. 2,ArtBias,4.0
335,Ann. 1,ArtBias,3.0
335,Ann. 2,NegTarg2,[]
335,Ann. 1,NegTarg2,[]
335,Ann. 2,NegTarg1,1.0
335,Ann. 1,SensLang,4.0
336,Ann. 3,SensLang,2.0
336,Ann. 1,SensLang,4.0
336,Ann. 1,NegTarg1,1.0
336,Ann. 3,NegTarg2,[]
336,Ann. 1,HeadAcc1,4.0
336,Ann. 3,HeadAcc1,4.0
336,Ann. 1,Type,1.0
336,Ann. 3,Type,1.0
336,Ann. 1,NegTarg2,[]
336,Ann. 3,NegTarg1,1.0
336,Ann. 3,LedePres,2.0
336,Ann. 1,LedePres,2.0
336,Ann. 1,ArtBias,4.0
336,Ann. 3,ArtBias,4.0
337,Ann. 2,ArtBias,4.0
337,Ann. 3,ArtBias,4.0
337,Ann. 2,LedePres,1.0
337,Ann. 3,LedePres,1.0
337,Ann. 2,SensLang,3.0
337,Ann. 3,NegTarg1,1.0
337,Ann. 3,Type,3.0
337,Ann. 2,Type,3.0
